Word,Dot_product,Location_fan,Model_seed,n_epochs,List
missionaris,1.52700424194336,False,50,65,12
graficus,1.2114063501358,False,50,65,12
soldaat,0.26833900809288,False,50,65,12
serveerster,2.29510712623596,False,50,65,12
bakker,1.44292235374451,False,50,65,12
elektricien,0.942093670368195,False,50,65,12
advocaat,1.32392609119415,False,50,65,12
admiraal,1.1226190328598,False,50,65,12
kunstenaar,0.421626061201096,False,50,65,12
loodgieter,1.44286119937897,False,50,65,12
schilder,0.850896656513214,False,50,65,12
denker,1.05572652816772,False,50,65,12
kapitein,1.07224261760712,False,50,65,12
kloosterling,0.929125726222992,False,50,65,12
kluizenaar,0.758490562438965,False,50,65,12
monteur,1.43242108821869,False,50,65,12
illustrator,2.48589301109314,False,50,65,12
raadsman,1.72836434841156,False,50,65,12
wetenschapper,1.75224375724792,False,50,65,12
installateur,1.78031265735626,False,50,65,12
groenteboer,1.13902759552002,False,50,65,12
soldaat,0.468670904636383,False,23,65,14
monnik,1.0158029794693,False,23,65,14
journalist,1.48006439208984,False,23,65,14
kelner,1.04979205131531,False,23,65,14
clown,1.51890313625336,False,23,65,14
vertaler,1.33969938755035,False,23,65,14
admiraal,0.848218560218811,False,23,65,14
installateur,1.93069446086884,False,23,65,14
schrijver,0.641808867454529,False,23,65,14
dokter,0.811621308326721,False,23,65,14
notaris,1.83351480960846,False,23,65,14
procureur,1.42583179473877,False,23,65,14
kapitein,0.870211720466614,False,23,65,14
kolonel,1.02432811260223,False,23,65,14
kluizenaar,0.882674038410187,False,23,65,14
chirurg,1.02169167995453,False,23,65,14
internist,0.424839973449707,False,23,65,14
serveerster,1.73660218715668,False,23,65,14
elektricien,1.22568655014038,False,23,65,14
missionaris,1.22979462146759,False,23,65,14
neuroloog,1.22354912757874,False,23,65,14
acrobaat,1.73397564888,False,23,65,14
auteur,1.32569050788879,False,23,65,14
soldaat,1.11952459812164,False,40,65,14
monnik,1.24022483825684,False,40,65,14
kloosterling,1.57124710083008,False,40,65,14
journalist,1.80626976490021,False,40,65,14
kelner,1.55333054065704,False,40,65,14
clown,2.0362663269043,False,40,65,14
vertaler,1.74510908126831,False,40,65,14
admiraal,1.65775430202484,False,40,65,14
installateur,2.22516202926636,False,40,65,14
schrijver,0.963520050048828,False,40,65,14
dokter,0.629396140575409,False,40,65,14
notaris,1.81817781925201,False,40,65,14
procureur,0.765735864639282,False,40,65,14
kapitein,0.677310109138489,False,40,65,14
kolonel,0.578494191169739,False,40,65,14
kluizenaar,0.768338024616242,False,40,65,14
chirurg,1.27940535545349,False,40,65,14
internist,0.957245886325836,False,40,65,14
serveerster,1.51814889907837,False,40,65,14
elektricien,1.40669727325439,False,40,65,14
missionaris,1.58504784107208,False,40,65,14
neuroloog,2.08097577095032,False,40,65,14
acrobaat,1.01742148399353,False,40,65,14
auteur,0.722722113132477,False,40,65,14
soldaat,1.09325408935547,False,50,65,14
monnik,1.63316261768341,False,50,65,14
kloosterling,0.796918392181397,False,50,65,14
journalist,1.10473585128784,False,50,65,14
kelner,1.43535923957825,False,50,65,14
clown,0.634312093257904,False,50,65,14
vertaler,1.35948204994202,False,50,65,14
admiraal,1.42844367027283,False,50,65,14
installateur,1.27934730052948,False,50,65,14
schrijver,1.14386940002441,False,50,65,14
dokter,1.42025065422058,False,50,65,14
notaris,0.732872366905212,False,50,65,14
procureur,2.23016405105591,False,50,65,14
kapitein,0.956884920597076,False,50,65,14
kolonel,0.945671617984772,False,50,65,14
kluizenaar,0.946403205394745,False,50,65,14
chirurg,1.05775249004364,False,50,65,14
internist,0.800249695777893,False,50,65,14
serveerster,2.03330039978027,False,50,65,14
elektricien,2.21556758880615,False,50,65,14
missionaris,1.69793438911438,False,50,65,14
neuroloog,1.26057505607605,False,50,65,14
acrobaat,1.60607051849365,False,50,65,14
auteur,1.37695717811584,False,50,65,14
kruidenier,0.384612858295441,False,23,65,16
raadsman,1.40241944789886,False,23,65,16
muzikant,0.284832805395126,False,23,65,16
artiest,2.23416614532471,False,23,65,16
installateur,0.992663979530335,False,23,65,16
slager,0.94759863615036,False,23,65,16
kolonel,1.796426653862,False,23,65,16
zanger,1.01637828350067,False,23,65,16
stroper,1.54077780246735,False,23,65,16
bakker,0.998253583908081,False,23,65,16
loodgieter,0.849644482135773,False,23,65,16
admiraal,1.3181437253952,False,23,65,16
monteur,1.59281539916992,False,23,65,16
consument,1.24208736419678,False,23,65,16
jager,1.1750453710556,False,23,65,16
soldaat,1.14114427566528,False,23,65,16
missionaris,1.87915790081024,False,23,65,16
groenteboer,0.242829710245132,False,23,65,16
kloosterling,1.57023751735687,False,23,65,16
klant,1.44162559509277,False,23,65,16
kapitein,0.855937004089356,False,23,65,16
notaris,1.92930543422699,False,23,65,16
deejay,2.11425185203552,False,23,65,16
elektricien,1.03120505809784,False,23,65,16
kruidenier,0.797909677028656,False,40,65,16
raadsman,1.67509615421295,False,40,65,16
muzikant,1.63176012039185,False,40,65,16
artiest,2.13903403282166,False,40,65,16
installateur,1.41445088386536,False,40,65,16
slager,1.59795296192169,False,40,65,16
kolonel,1.86559391021729,False,40,65,16
zanger,1.44951057434082,False,40,65,16
stroper,1.93632996082306,False,40,65,16
bakker,1.28164279460907,False,40,65,16
loodgieter,0.820089817047119,False,40,65,16
admiraal,1.5691990852356,False,40,65,16
monteur,0.707370698451996,False,40,65,16
consument,0.987910389900208,False,40,65,16
jager,0.531452834606171,False,40,65,16
soldaat,0.743964076042175,False,40,65,16
missionaris,1.7917765378952,False,40,65,16
groenteboer,1.17774498462677,False,40,65,16
kloosterling,1.64478898048401,False,40,65,16
klant,1.04672241210938,False,40,65,16
kapitein,0.919421195983887,False,40,65,16
notaris,2.86047554016113,False,40,65,16
deejay,1.03595852851868,False,40,65,16
elektricien,0.380445510149002,False,40,65,16
kruidenier,1.51152384281158,False,50,65,16
raadsman,2.29821634292603,False,50,65,16
muzikant,0.713762104511261,False,50,65,16
artiest,1.84674859046936,False,50,65,16
installateur,1.24030888080597,False,50,65,16
slager,0.0904047265648842,False,50,65,16
kolonel,1.37342035770416,False,50,65,16
zanger,1.09130418300629,False,50,65,16
stroper,0.996754705905914,False,50,65,16
bakker,1.33022558689117,False,50,65,16
loodgieter,1.07288670539856,False,50,65,16
admiraal,0.522331833839417,False,50,65,16
monteur,1.44556379318237,False,50,65,16
consument,0.945579528808594,False,50,65,16
jager,1.12256896495819,False,50,65,16
soldaat,1.14574575424194,False,50,65,16
missionaris,1.31015300750732,False,50,65,16
groenteboer,0.610881149768829,False,50,65,16
kloosterling,1.87519025802612,False,50,65,16
klant,1.7699681520462,False,50,65,16
kapitein,1.32380712032318,False,50,65,16
notaris,1.87127828598022,False,50,65,16
deejay,1.79687225818634,False,50,65,16
elektricien,0.746253728866577,False,50,65,16
ober,0.206385433673859,False,23,65,18
kluizenaar,0.968483984470367,False,23,65,18
barman,0.470960408449173,False,23,65,18
kolonel,1.8097038269043,False,23,65,18
journalist,1.05113852024078,False,23,65,18
serveerster,1.36761093139648,False,23,65,18
admiraal,1.06591331958771,False,23,65,18
kapitein,1.29283940792084,False,23,65,18
loodgieter,1.46404230594635,False,23,65,18
schrijver,1.03497517108917,False,23,65,18
monteur,1.00605750083923,False,23,65,18
verkoper,1.72928476333618,False,23,65,18
soldaat,1.38338947296143,False,23,65,18
onderzoeker,1.04882609844208,False,23,65,18
professor,1.09731268882751,False,23,65,18
missionaris,1.34174370765686,False,23,65,18
elektricien,1.51918864250183,False,23,65,18
chirurg,0.243480429053307,False,23,65,18
winkelier,1.61287486553192,False,23,65,18
internist,1.3479437828064,False,23,65,18
installateur,1.42616701126099,False,23,65,18
neuroloog,1.383469581604,False,23,65,18
dokter,0.965070128440857,False,23,65,18
kelner,1.09374809265137,False,23,65,18
ober,1.18015611171722,False,40,65,18
kluizenaar,1.17721045017242,False,40,65,18
barman,1.45489501953125,False,40,65,18
kolonel,2.05996680259705,False,40,65,18
journalist,1.52612173557282,False,40,65,18
serveerster,1.50912809371948,False,40,65,18
admiraal,1.6014815568924,False,40,65,18
kapitein,1.11943364143372,False,40,65,18
loodgieter,1.4512734413147,False,40,65,18
schrijver,1.29195809364319,False,40,65,18
monteur,0.589296042919159,False,40,65,18
verkoper,1.70519137382507,False,40,65,18
soldaat,0.479883760213852,False,40,65,18
onderzoeker,0.657445430755615,False,40,65,18
professor,0.440149068832397,False,40,65,18
missionaris,1.08119428157806,False,40,65,18
elektricien,1.35871696472168,False,40,65,18
chirurg,0.939606070518494,False,40,65,18
winkelier,1.62113225460053,False,40,65,18
internist,1.16416931152344,False,40,65,18
installateur,1.17905843257904,False,40,65,18
neuroloog,2.41252398490906,False,40,65,18
dokter,0.923035383224487,False,40,65,18
kelner,0.535321831703186,False,40,65,18
ober,1.14196276664734,False,50,65,18
kluizenaar,1.4186395406723,False,50,65,18
barman,0.876814663410187,False,50,65,18
kolonel,1.34013307094574,False,50,65,18
journalist,1.06182885169983,False,50,65,18
serveerster,0.375020891427994,False,50,65,18
admiraal,1.4125167131424,False,50,65,18
kapitein,0.978593409061432,False,50,65,18
loodgieter,0.840897023677826,False,50,65,18
schrijver,1.145352602005,False,50,65,18
monteur,1.42443907260895,False,50,65,18
verkoper,0.715279221534729,False,50,65,18
soldaat,1.40199100971222,False,50,65,18
onderzoeker,0.9502032995224,False,50,65,18
professor,1.20964992046356,False,50,65,18
missionaris,1.52965605258942,False,50,65,18
elektricien,1.05565023422241,False,50,65,18
chirurg,0.517481088638306,False,50,65,18
winkelier,2.06998610496521,False,50,65,18
internist,2.03313326835632,False,50,65,18
installateur,1.21458220481873,False,50,65,18
neuroloog,1.60213267803192,False,50,65,18
dokter,1.00863003730774,False,50,65,18
kelner,0.944190323352814,False,50,65,18
kelner,1.24825799465179,False,23,65,20
kolonel,0.68675971031189,False,23,65,20
monnik,1.69142258167267,False,23,65,20
groenteboer,0.894279599189758,False,23,65,20
installateur,1.27850115299225,False,23,65,20
schutter,1.62620091438293,False,23,65,20
notaris,1.68627107143402,False,23,65,20
elektricien,1.2238941192627,False,23,65,20
monteur,0.848222136497498,False,23,65,20
kloosterling,1.11487460136414,False,23,65,20
kluizenaar,1.32621562480927,False,23,65,20
ober,1.7223961353302,False,23,65,20
loodgieter,0.86233127117157,False,23,65,20
advocaat,0.697227954864502,False,23,65,20
neuroloog,0.72192770242691,False,23,65,20
stroper,1.53125417232513,False,23,65,20
chirurg,0.324948757886887,False,23,65,20
raadsman,1.57894265651703,False,23,65,20
procureur,1.30537605285645,False,23,65,20
dokter,0.850161492824554,False,23,65,20
missionaris,1.69001424312592,False,23,65,20
admiraal,2.19087505340576,False,23,65,20
bakker,1.26248073577881,False,23,65,20
internist,1.11418294906616,False,40,65,20
kelner,1.49232959747314,False,40,65,20
kolonel,1.65729343891144,False,40,65,20
monnik,1.53481638431549,False,40,65,20
groenteboer,1.45640254020691,False,40,65,20
installateur,2.01064038276672,False,40,65,20
schutter,1.35045623779297,False,40,65,20
notaris,1.82645702362061,False,40,65,20
elektricien,1.75431621074677,False,40,65,20
monteur,1.18397343158722,False,40,65,20
kloosterling,0.858079671859741,False,40,65,20
kluizenaar,1.83663880825043,False,40,65,20
ober,0.794288039207459,False,40,65,20
loodgieter,0.75195324420929,False,40,65,20
advocaat,0.479630649089813,False,40,65,20
neuroloog,0.737094879150391,False,40,65,20
stroper,1.42293226718903,False,40,65,20
chirurg,0.763795077800751,False,40,65,20
raadsman,1.58558511734009,False,40,65,20
procureur,1.37090408802032,False,40,65,20
dokter,1.0997302532196,False,40,65,20
missionaris,1.95526015758514,False,40,65,20
admiraal,0.988471865653992,False,40,65,20
bakker,0.7088463306427,False,40,65,20
internist,1.00763368606567,False,50,65,20
kelner,2.05813789367676,False,50,65,20
kolonel,0.90964412689209,False,50,65,20
monnik,1.53019165992737,False,50,65,20
groenteboer,0.989680588245392,False,50,65,20
installateur,0.480198860168457,False,50,65,20
schutter,1.19480204582214,False,50,65,20
notaris,1.35170602798462,False,50,65,20
elektricien,1.0109555721283,False,50,65,20
monteur,1.18086421489716,False,50,65,20
kloosterling,1.39967203140259,False,50,65,20
kluizenaar,0.493468314409256,False,50,65,20
ober,2.03942394256592,False,50,65,20
loodgieter,0.973505675792694,False,50,65,20
advocaat,0.399116456508637,False,50,65,20
neuroloog,0.724701404571533,False,50,65,20
stroper,1.07452321052551,False,50,65,20
chirurg,0.526010394096375,False,50,65,20
raadsman,1.8117870092392,False,50,65,20
procureur,1.83390986919403,False,50,65,20
dokter,1.35360300540924,False,50,65,20
missionaris,1.67205286026001,False,50,65,20
admiraal,1.73130702972412,False,50,65,20
bakker,1.12386465072632,False,50,65,20
kluizenaar,0.0635753124952316,False,23,65,22
wetenschapper,1.14357030391693,False,23,65,22
missionaris,0.508232593536377,False,23,65,22
raadsman,2.17804026603699,False,23,65,22
advocaat,0.926130294799805,False,23,65,22
dokter,1.12588667869568,False,23,65,22
soldaat,1.32054817676544,False,23,65,22
notaris,1.57599282264709,False,23,65,22
chirurg,1.08754420280457,False,23,65,22
neuroloog,1.0146062374115,False,23,65,22
kloosterling,1.31196439266205,False,23,65,22
loodgieter,0.901840806007385,False,23,65,22
elektricien,1.06790840625763,False,23,65,22
kunstenaar,1.2536336183548,False,23,65,22
illustrator,1.40246224403381,False,23,65,22
internist,1.5264538526535,False,23,65,22
barman,1.84121680259705,False,23,65,22
installateur,0.507636904716492,False,23,65,22
procureur,1.66064894199371,False,23,65,22
professor,1.51423561573029,False,23,65,22
admiraal,1.67677545547485,False,23,65,22
monteur,1.80956077575684,False,23,65,22
serveerster,2.38469386100769,False,23,65,22
monnik,0.817901909351349,False,23,65,22
kluizenaar,0.909704267978668,False,40,65,22
wetenschapper,1.38373649120331,False,40,65,22
missionaris,1.97912847995758,False,40,65,22
raadsman,2.15978312492371,False,40,65,22
advocaat,1.47521996498108,False,40,65,22
dokter,1.30078887939453,False,40,65,22
soldaat,1.38594913482666,False,40,65,22
notaris,1.81726551055908,False,40,65,22
chirurg,1.31037390232086,False,40,65,22
neuroloog,1.04087328910828,False,40,65,22
kloosterling,0.81065821647644,False,40,65,22
loodgieter,1.04106450080872,False,40,65,22
elektricien,0.567493975162506,False,40,65,22
kunstenaar,0.933798134326935,False,40,65,22
illustrator,0.673063039779663,False,40,65,22
internist,0.768325746059418,False,40,65,22
barman,1.57166087627411,False,40,65,22
installateur,1.53981029987335,False,40,65,22
procureur,1.45722591876984,False,40,65,22
professor,2.01218295097351,False,40,65,22
admiraal,1.60482382774353,False,40,65,22
monteur,2.05569434165955,False,40,65,22
serveerster,1.0876282453537,False,40,65,22
monnik,0.51502537727356,False,40,65,22
kluizenaar,0.863339424133301,False,50,65,22
wetenschapper,1.51118612289429,False,50,65,22
missionaris,0.95860743522644,False,50,65,22
raadsman,1.26568925380707,False,50,65,22
advocaat,1.10043466091156,False,50,65,22
dokter,0.104452013969421,False,50,65,22
soldaat,1.36496555805206,False,50,65,22
notaris,1.29384052753448,False,50,65,22
chirurg,0.83999764919281,False,50,65,22
neuroloog,0.869173228740692,False,50,65,22
kloosterling,1.47323906421661,False,50,65,22
loodgieter,0.293822735548019,False,50,65,22
elektricien,1.61386859416962,False,50,65,22
kunstenaar,0.944908082485199,False,50,65,22
illustrator,1.29070258140564,False,50,65,22
internist,1.58903706073761,False,50,65,22
barman,1.05505442619324,False,50,65,22
installateur,0.831809520721436,False,50,65,22
procureur,2.14791893959045,False,50,65,22
professor,2.21148729324341,False,50,65,22
admiraal,1.87419390678406,False,50,65,22
monteur,1.4313713312149,False,50,65,22
serveerster,1.91158723831177,False,50,65,22
monnik,1.1177864074707,False,50,65,22
verkoper,0.633393704891205,False,23,65,24
raadsman,1.37276697158813,False,23,65,24
kruidenier,0.505130648612976,False,23,65,24
neuroloog,1.76759910583496,False,23,65,24
soldaat,1.23115968704224,False,23,65,24
bakker,1.5223354101181,False,23,65,24
kluizenaar,1.26723408699036,False,23,65,24
notaris,1.82706606388092,False,23,65,24
kloosterling,1.00666904449463,False,23,65,24
slager,1.44737374782562,False,23,65,24
kolonel,1.11314141750336,False,23,65,24
klant,1.64672696590424,False,23,65,24
admiraal,0.818437099456787,False,23,65,24
loodgieter,0.871827781200409,False,23,65,24
missionaris,1.21393954753876,False,23,65,24
vertaler,1.2796688079834,False,23,65,24
schrijver,0.561500668525696,False,23,65,24
kapitein,1.30720734596252,False,23,65,24
installateur,1.30931639671326,False,23,65,24
elektricien,1.69558918476105,False,23,65,24
monnik,1.92604279518127,False,23,65,24
groenteboer,1.63458430767059,False,23,65,24
monteur,0.67858761548996,False,23,65,24
verkoper,1.93274223804474,False,40,65,24
raadsman,1.56074333190918,False,40,65,24
kruidenier,0.936112284660339,False,40,65,24
neuroloog,1.99838578701019,False,40,65,24
internist,1.33971416950226,False,40,65,24
soldaat,1.44643902778625,False,40,65,24
bakker,1.45578837394714,False,40,65,24
kluizenaar,1.12190651893616,False,40,65,24
notaris,2.74048042297363,False,40,65,24
kloosterling,1.09307384490967,False,40,65,24
slager,0.8189617395401,False,40,65,24
kolonel,1.37045276165009,False,40,65,24
klant,0.554258346557617,False,40,65,24
admiraal,1.02351081371307,False,40,65,24
missionaris,0.924809813499451,False,40,65,24
vertaler,1.41185414791107,False,40,65,24
schrijver,0.995717823505402,False,40,65,24
kapitein,1.30805623531342,False,40,65,24
installateur,1.80696654319763,False,40,65,24
elektricien,0.829052150249481,False,40,65,24
