Word,ACT_R_activation,Location_fan,List
kolonel,141.48155823310577,False,24
klant,117.75098557747931,False,24
admiraal,130.0067673362302,False,24
loodgieter,116.14693225086403,False,24
missionaris,129.47938977964068,False,24
vertaler,129.43903347817758,False,24
schrijver,134.37832302224055,False,24
kapitein,128.14285287536558,False,24
installateur,129.2472641627805,False,24
elektricien,116.02947984837316,False,24
monnik,119.15705669743808,False,24
groenteboer,123.96303821580352,False,24
monteur,129.27986877226766,False,24
procureur,134.65433572240863,False,26
deejay,131.45101000649143,False,26
klant,114.47416619784103,False,26
artiest,140.9712287167962,False,26
missionaris,138.85790670326438,False,26
zanger,129.46866084121368,False,26
ober,120.80831703145698,False,26
kruidenier,126.30971908315911,False,26
monteur,127.28657179876039,False,26
clown,132.68847418789002,False,26
bakker,150.38406593592603,False,26
groenteboer,117.81926292410354,False,26
monnik,126.56809232961221,False,26
verkoper,122.0084772273058,False,26
slager,117.9987312427035,False,26
notaris,125.10341199455809,False,26
elektricien,114.36969476389206,False,26
barman,121.43053484741098,False,26
installateur,126.62255045607533,False,26
loodgieter,111.24091339173299,False,26
muzikant,133.38179688824286,False,26
dompteur,124.85084091255922,False,26
serveerster,114.75782536152954,False,26
kelner,110.43931591212763,False,26
auteur,134.86073729405499,False,28
kelner,112.09055154136986,False,28
acrobaat,122.4503562626198,False,28
vertaler,134.7211795612736,False,28
elektricien,115.84954723844687,False,28
kunstenaar,133.9403692972435,False,28
monnik,122.1282597334497,False,28
installateur,127.60677025415121,False,28
wetenschapper,121.44550975560911,False,28
illustrator,129.96322094829677,False,28
slager,120.69073301902031,False,28
clown,134.96623590720793,False,28
bakker,149.64937973204638,False,28
loodgieter,111.17744451164364,False,28
ober,122.50519394165542,False,28
monteur,124.64949327967815,False,28
goochelaar,122.13889774272715,False,28
serveerster,118.42107633965684,False,28
kluizenaar,121.79765424127339,False,28
barman,123.85516826992776,False,28
professor,140.23923723862328,False,28
dompteur,120.10906376085292,False,28
groenteboer,117.59434406170533,False,28
kruidenier,131.4384177133417,False,28
notaris,125.3180143364402,False,30
dokter,119.55089892612062,False,30
kapitein,128.3232824441705,False,30
graficus,133.7472732831065,False,30
bakker,147.90513553005107,False,30
neuroloog,134.98275763851626,False,30
raadsman,128.86603105700183,False,30
loodgieter,115.65462427766062,False,30
admiraal,131.14836347901178,False,30
monteur,129.8019034904546,False,30
ober,121.41235230299147,False,30
groenteboer,125.39766265630462,False,30
slager,125.84584010478974,False,30
serveerster,119.68214084020977,False,30
kolonel,140.68614395963775,False,30
verkoper,124.02016412615706,False,30
chirurg,116.75495656859118,False,30
internist,123.27008034281255,False,30
soldaat,127.07550249139675,False,30
advocaat,114.69082521856708,False,30
schilder,134.32452154160083,False,30
procureur,127.98292975585639,False,30
klant,117.7094249953739,False,30
kruidenier,131.53259238552775,False,30
kruidenier,139.87410293200028,False,32
kunstenaar,126.2709633525914,False,32
verkoper,124.66879164621444,False,32
procureur,129.01544550281662,False,32
illustrator,125.37939912523996,False,32
klant,119.55264872060273,False,32
kluizenaar,118.08201190296542,False,32
goochelaar,124.14472427831467,False,32
wetenschapper,114.28517245957725,False,32
schilder,122.05468391379668,False,32
graficus,122.03598282244408,False,32
missionaris,128.89682506807074,False,32
clown,136.63904800658366,False,32
slager,126.52727697420912,False,32
dompteur,121.14284875946181,False,32
advocaat,116.31324390508517,False,32
elektricien,117.99215557384356,False,32
denker,135.21809038065044,False,32
notaris,123.4827371316806,False,32
monnik,117.66277144695407,False,32
raadsman,128.12624549016965,False,32
acrobaat,119.48916596879394,False,32
kloosterling,130.88199245814988,False,32
monteur,134.68139697183963,False,32
professor,132.8305491246812,False,34
admiraal,135.26398033477324,False,34
raadsman,129.6031913658549,False,34
missionaris,134.4734387887934,False,34
installateur,130.6747341604628,False,34
neuroloog,133.97687921162935,False,34
groenteboer,125.89734228590684,False,34
dokter,116.66715388070978,False,34
barman,127.68261397065613,False,34
chirurg,115.59913146003262,False,34
elektricien,115.47009583742636,False,34
monnik,124.33975369176571,False,34
kruidenier,131.37378374612078,False,34
bakker,149.0483575390942,False,34
slager,124.34896408870313,False,34
monteur,128.77505051031093,False,34
notaris,124.84276540058596,False,34
onderzoeker,113.98785616479196,False,34
procureur,129.44583784749256,False,34
loodgieter,113.7586269790256,False,34
advocaat,114.7250130450517,False,34
kapitein,131.43216498102845,False,34
serveerster,120.18886708377974,False,34
internist,123.00497763467632,False,34
kloosterling,131.39491748370196,False,36
neuroloog,131.28119476521854,False,36
ober,126.00273242249877,False,36
clown,134.6512236150077,False,36
goochelaar,122.96148856711653,False,36
schilder,122.92762919506745,False,36
acrobaat,119.96660695140588,False,36
kelner,116.9111180761614,False,36
advocaat,115.72175705465881,False,36
admiraal,131.0873734212696,False,36
raadsman,128.93758317095677,False,36
illustrator,126.51693828311949,False,36
kunstenaar,128.81935227474415,False,36
kolonel,144.11075799455782,False,36
notaris,126.2605131383004,False,36
procureur,127.33351699630546,False,36
dompteur,117.80087163197895,False,36
missionaris,129.10607938628777,False,36
dokter,122.32035333816499,False,36
monteur,135.179487798775,False,36
graficus,123.12952798841769,False,36
monnik,118.547465473083,False,36
kluizenaar,117.43021236508963,False,36
elektricien,118.4465470771058,False,36
procureur,128.23952315450927,False,38
deejay,134.7423481184942,False,38
elektricien,116.72752120471111,False,38
notaris,124.05724527867045,False,38
kloosterling,131.88252744817984,False,38
monnik,119.45230372453227,False,38
advocaat,115.90701671782364,False,38
soldaat,128.09845392509806,False,38
neuroloog,135.45281602692668,False,38
groenteboer,125.28171886901966,False,38
installateur,130.14924098770805,False,38
chirurg,118.0201886993996,False,38
zanger,126.55140815111419,False,38
missionaris,129.91732323744756,False,38
raadsman,130.08723821078965,False,38
loodgieter,116.44714681775464,False,38
verkoper,124.65647192303041,False,38
muzikant,130.11681422029454,False,38
admiraal,134.32115895611076,False,38
consument,131.6210877658996,False,38
monteur,130.544155400315,False,38
artiest,140.68826007755928,False,38
kluizenaar,120.99388470059131,False,38
kruidenier,132.2317259414227,False,38
deejay,132.89000262532548,False,40
goochelaar,122.07688181758121,False,40
serveerster,116.96386742903309,False,40
notaris,123.07099029527976,False,40
groenteboer,116.98821832543898,False,40
artiest,142.39491152507142,False,40
kluizenaar,122.49565163773654,False,40
bakker,148.45759858570082,False,40
slager,121.05355977791065,False,40
kloosterling,136.25705855185586,False,40
acrobaat,121.2465283736041,False,40
dompteur,120.40200494434049,False,40
advocaat,114.64397095220656,False,40
auteur,134.73875068864348,False,40
procureur,131.2792809507456,False,40
monteur,125.95406511141645,False,40
kruidenier,130.4552567535136,False,40
ober,119.81647740749027,False,40
raadsman,128.58259398245633,False,40
installateur,127.35665196665548,False,40
schrijver,135.93964480137848,False,40
elektricien,114.55669078807071,False,40
